,ticker,name,sector,industry,market_cap,exchange,country_code
1417,DOYU,DouYu International Holdings Limited ,Consumer Discretionary,LEISURE SERVICES,4601999872.0,NSDQ,China
1418,DPW,"Ault Global Holdings, Inc. ",Multi-Sector Conglomerates,CONGLOMERATES,112402000.0,NYSE,United States
1419,DPZ,"Domino's Pizza, Inc. ",Retail Wholesale,FOOD DRUG-RTL WHL,13651999744.0,NYSE,United States
1420,DQ,Daqo New Energy Corp. ,Basic Materials,CHEMICALS,7244000256.0,NYSE,China
1421,DRD,DRDGOLD Limited ,Basic Materials,METALS-NON FERR,812081024.0,NYSE,South Africa
1422,DRE,Duke Realty Corporation ,Finance,REAL ESTATE,14995000320.0,NYSE,United States
1423,DRH,DiamondRock Hospitality Company ,Finance,REAL ESTATE,1914000000.0,NYSE,United States
1424,DRI,"Darden Restaurants, Inc. ",Retail Wholesale,FOOD DRUG-RTL WHL,17539999744.0,NYSE,United States
1425,DRIO,DarioHealth Corp. ,Medical,MED PRODS,382295008.0,NSDQ,Israel
1426,DRNA,"Dicerna Pharmaceuticals, Inc. ",Medical,DRUGS,1943000064.0,NSDQ,United States
1427,DRQ,"Dril-Quip, Inc. ",Oils Energy,OIL MACH SVC DRILL,1176000000.0,NYSE,United States
1428,DRRX,DURECT Corporation ,Medical,DRUGS,489388000.0,NSDQ,United States
1429,DRTT,DIRTT Environmental Solutions Ltd. ,Construction,BUILDING PRODS,195726000.0,NSDQ,Canada
1430,DS,Drive Shack Inc. ,Consumer Discretionary,LEISURE SERVICES,226268000.0,NYSE,United States
1431,DSGX,The Descartes Systems Group Inc ,Computer and Technology,COMPUTER SOFT SERV,4838000128.0,NSDQ,Canada
1432,DSKE,"Daseke, Inc. ",Transportation,TRANSPORTATION,356976992.0,NSDQ,United States
1433,DSPG,"DSP Group, Inc. ",Computer and Technology,TELECOMM EQUIP,365755008.0,NSDQ,United States
1434,DSS,"Document Security Systems, Inc. ",Business Services,BUSINESS SERVICES,96015000.0,NYSE,United States
1435,DSSI,Diamond S Shipping Inc. ,Transportation,TRANSPORTATION,331006016.0,NYSE,United States
1436,DSWL,"Deswell Industries, Inc. ",Computer and Technology,ELECTRONICS,58090000.0,NSDQ,China
1437,DSX,Diana Shipping Inc. ,Transportation,TRANSPORTATION,243996000.0,NYSE,Greece
1438,DT,"Dynatrace, Inc. ",Computer and Technology,COMPUTER SOFT SERV,13669000192.0,NYSE,United States
1439,DTE,DTE Energy Company ,Utilities,UTIL-ELEC PWR,23394000896.0,NYSE,United States
1440,DTEA,DAVIDsTEA Inc. ,Consumer Staples,BEVERAGES,98104000.0,NSDQ,Canada
1441,DTIL,"Precision BioSciences, Inc. ",Medical,DRUGS,628793024.0,NSDQ,United States
1442,DTSS,Datasea Inc. ,Computer and Technology,COMPUTER SOFT SERV,76542000.0,NSDQ,China
1443,DUK,Duke Energy Corporation ,Utilities,UTIL-ELEC PWR,65109999616.0,NYSE,United States
1444,DUO,Fangdd Network Group Ltd. ,Finance,REAL ESTATE,551158976.0,NSDQ,China
1445,DVA,DaVita Inc. ,Medical,MEDICAL CARE,11173999616.0,NYSE,United States
1446,DVAX,Dynavax Technologies Corporation ,Medical,DRUGS,1082000000.0,NSDQ,United States
1447,DVD,"Dover Motorsports, Inc. ",Consumer Discretionary,LEISURE SERVICES,83296000.0,NYSE,United States
1448,DVN,Devon Energy Corporation ,Oils Energy,OIL-EXP&PROD,13953000448.0,NYSE,United States
1449,DWSN,Dawson Geophysical Company ,Oils Energy,OIL MACH SVC DRILL,66457000.0,NSDQ,United States
1450,DX,"Dynex Capital, Inc. ",Finance,REAL ESTATE,503366016.0,NYSE,United States
1451,DXC,DXC Technology Company ,Computer and Technology,COMPUTER SOFT SERV,6259999744.0,NYSE,United States
1452,DXCM,"DexCom, Inc. ",Medical,MED PRODS,37754998784.0,NSDQ,United States
1453,DXF,Dunxin Financial Holdings Limited ,Finance,FINANCE,25680000.0,NYSE,China
1454,DXPE,"DXP Enterprises, Inc. ",Industrial Products,MACHINERY,534432992.0,NSDQ,United States
1455,DXR,Daxor Corporation ,Medical,MEDICAL CARE,47743000.0,NYSE,United States
1456,DXYN,"The Dixie Group, Inc. ",Consumer Discretionary,HM FURN APPLI,86343000.0,NSDQ,United States
1457,DY,"Dycom Industries, Inc. ",Construction,CONSTRUCT BLDG SERV,2444000000.0,NYSE,United States
1458,DYAI,"Dyadic International, Inc. ",Medical,DRUGS,145930000.0,NSDQ,United States
1459,DYN,"Dyne Therapeutics, Inc. ",Medical,DRUGS,950224000.0,NSDQ,United States
1460,DYNT,Dynatronics Corporation ,Medical,MED PRODS,22611000.0,NSDQ,United States
1461,DZSI,DZS Inc. ,Computer and Technology,TELECOMM EQUIP,441923008.0,NSDQ,United States
1462,E,Eni S.p.A. ,Oils Energy,OIL-INTEGRATED,40668000256.0,NYSE,Italy
1463,EA,Electronic Arts Inc. ,Consumer Discretionary,OTHER CONS DISC,38533001216.0,NSDQ,United States
1464,EAF,GrafTech International Ltd. ,Industrial Products,METALS FABRICATING,3160999936.0,NYSE,United States
1465,EAR,"Eargo, Inc. ",Medical,MED PRODS,2230000128.0,NSDQ,United States
1466,EARN,Ellington Residential Mortgage REIT ,Finance,REAL ESTATE,152688992.0,NYSE,United States
1467,EARS,Auris Medical Holding Ltd. ,Medical,DRUGS,34708000.0,NSDQ,Bermuda
1468,EAST,"Eastside Distilling, Inc. ",Consumer Staples,BEVERAGES,20315000.0,NSDQ,United States
1469,EAT,"Brinker International, Inc. ",Retail Wholesale,FOOD DRUG-RTL WHL,3073999872.0,NYSE,United States
1470,EB,"Eventbrite, Inc. ",Computer and Technology,COMPUTER SOFT SERV,1815000064.0,NYSE,United States
1471,EBAY,eBay Inc. ,Retail Wholesale,NONFOOD RETAIL WH,38738001920.0,NSDQ,United States
1472,EBC,"Eastern Bankshares, Inc. ",Finance,BANKS & THRIFTS,3320999936.0,NSDQ,United States
1473,EBF,"Ennis, Inc. ",Industrial Products,IND PRODS SVC,524518016.0,NYSE,United States
1474,EBIX,"Ebix, Inc. ",Computer and Technology,COMPUTER SOFT SERV,727931008.0,NSDQ,United States
1475,EBMT,"Eagle Bancorp Montana, Inc. ",Finance,BANKS & THRIFTS,146552992.0,NSDQ,United States
1476,EBON,Ebang International Holdings Inc. ,Industrial Products,MACHINERY,976012032.0,NSDQ,China
1477,EBR.B,,Utilities,UTIL-ELEC PWR,,NYSE,Brazil
1478,EBS,Emergent BioSolutions Inc. ,Medical,DRUGS,5049999872.0,NYSE,United States
1479,EBSB,"Meridian Bancorp, Inc. ",Finance,BANKS & THRIFTS,889432000.0,NSDQ,United States
1480,EBTC,"Enterprise Bancorp, Inc. ",Finance,BANKS & THRIFTS,347628992.0,NSDQ,United States
1481,EC,Ecopetrol S.A. ,Oils Energy,OIL-INTEGRATED,25173999616.0,NYSE,Colombia
1482,ECC,Eagle Point Credit Company Inc. ,Finance,INVEST BKRS MGMT,368875008.0,NYSE,United States
1483,ECHO,"Echo Global Logistics, Inc. ",Transportation,TRANSPORTATION,733849024.0,NSDQ,United States
1484,ECL,Ecolab Inc. ,Basic Materials,CHEMICALS,60046000128.0,NYSE,United States
1485,ECOL,"US Ecology, Inc. ",Business Services,BUSINESS SERVICES,1204000000.0,NSDQ,United States
1486,ECOM,ChannelAdvisor Corporation ,Computer and Technology,COMPUTER SOFT SERV,647464000.0,NYSE,United States
1487,ECOR,"electroCore, Inc. ",Medical,DRUGS,94145000.0,NSDQ,United States
1488,ECPG,"Encore Capital Group, Inc. ",Finance,FINANCE,1005000000.0,NSDQ,United States
1489,ED,"Consolidated Edison, Inc. ",Utilities,UTIL-ELEC PWR,23036000256.0,NYSE,United States
1490,EDAP,EDAP TMS S.A. ,Medical,MED PRODS,262566000.0,NSDQ,France
1491,EDIT,"Editas Medicine, Inc. ",Medical,DRUGS,2697999872.0,NSDQ,United States
1492,EDN,Empresa Distribuidora y Comercializadora Norte Sociedad Anónima ,Utilities,UTIL-ELEC PWR,264004992.0,NYSE,Argentina
1493,EDRY,EuroDry Ltd. ,Transportation,TRANSPORTATION,17375000.0,NSDQ,Greece
1494,EDSA,"Edesa Biotech, Inc. ",Medical,DRUGS,59886000.0,NSDQ,Canada
1495,EDTK,Skillful Craftsman Education Technology Limited ,Business Services,BUSINESS SERVICES,42780000.0,NSDQ,China
1496,EDU,New Oriental Education & Technology Group Inc. ,Consumer Discretionary,OTHER CONS DISC,30115999744.0,NYSE,China
1497,EDUC,Educational Development Corporation ,Consumer Staples,PUBLISHING,130375000.0,NSDQ,United States
1498,EEFT,"Euronet Worldwide, Inc. ",Finance,FINANCE,7916000256.0,NSDQ,United States
1499,EEX,"Emerald Holding, Inc. ",Consumer Discretionary,OTHER CONS DISC,394433984.0,NYSE,United States
1500,EFC,Ellington Financial Inc. ,Finance,FINANCE,681417984.0,NYSE,United States
1501,EFOI,"Energy Focus, Inc. ",Construction,BUILDING PRODS,24721000.0,NSDQ,United States
1502,EFSC,Enterprise Financial Services Corp ,Finance,BANKS & THRIFTS,1342000000.0,NSDQ,United States
1503,EFX,Equifax Inc. ,Business Services,BUSINESS SERVICES,20299999232.0,NYSE,United States
1504,EGAN,eGain Corporation ,Computer and Technology,COMPUTER SOFT SERV,336947008.0,NSDQ,United States
1505,EGBN,"Eagle Bancorp, Inc. ",Finance,BANKS & THRIFTS,1548000000.0,NSDQ,United States
1506,EGHT,"8x8, Inc. ",Computer and Technology,COMPUTER SOFT SERV,3545999872.0,NYSE,United States
1507,EGLE,Eagle Bulk Shipping Inc. ,Transportation,TRANSPORTATION,355188992.0,NSDQ,United States
1508,EGO,Eldorado Gold Corporation ,Basic Materials,METALS-NON FERR,1831000064.0,NYSE,Canada
1509,EGOV,NIC Inc. ,Computer and Technology,COMPUTER SOFT SERV,2313999872.0,NSDQ,United States
1510,EGP,"EastGroup Properties, Inc. ",Finance,REAL ESTATE,5523999744.0,NYSE,United States
1511,EGRX,"Eagle Pharmaceuticals, Inc. ",Medical,MED PRODS,580060032.0,NSDQ,United States
1512,EGY,"VAALCO Energy, Inc. ",Oils Energy,OIL-EXP&PROD,176390000.0,NYSE,United States
1513,EH,EHang Holdings Limited ,Auto Tires Trucks,AUTOS TIRES TRUCKS,2440999936.0,NSDQ,China
1514,EHC,Encompass Health Corporation ,Medical,MEDICAL CARE,8050999808.0,NYSE,United States
1515,EHTH,"eHealth, Inc. ",Finance,INSURANCE,1515000064.0,NSDQ,United States
1516,EIDX,,,,,,
1517,EIG,"Employers Holdings, Inc. ",Finance,INSURANCE,944320000.0,NYSE,United States
1518,EIGI,"Endurance International Group Holdings, Inc. ",,,1344999936.0,,
1519,EIGR,"Eiger BioPharmaceuticals, Inc. ",Medical,DRUGS,332148992.0,NSDQ,United States
1520,EIX,Edison International ,Utilities,UTIL-ELEC PWR,21129000960.0,NYSE,United States
1521,EKSO,"Ekso Bionics Holdings, Inc. ",Medical,MED PRODS,82110000.0,NSDQ,United States
1522,EL,The Estée Lauder Companies Inc. ,Consumer Staples,SOAPS COSMETICS,103770996736.0,NYSE,United States
1523,ELA,Envela Corporation ,Retail Wholesale,NONFOOD RETAIL WH,151855008.0,NYSE,United States
1524,ELAN,Elanco Animal Health Incorporated ,Medical,MEDICAL CARE,15402999808.0,NYSE,United States
1525,ELDN,"Eledon Pharmaceuticals, Inc. ",Medical,DRUGS,234484992.0,NSDQ,United States
1526,ELF,"e.l.f. Beauty, Inc. ",Consumer Staples,SOAPS COSMETICS,1262000000.0,NYSE,United States
1527,ELLO,Ellomay Capital Ltd. ,Utilities,UTIL-ELEC PWR,390721984.0,ARCA,Israel
1528,ELMD,"Electromed, Inc. ",Medical,MED PRODS,92395000.0,NYSE,United States
1529,ELOX,"Eloxx Pharmaceuticals, Inc. ",Medical,DRUGS,168642000.0,NSDQ,United States
1530,ELP,Companhia Paranaense de Energia - COPEL ,Utilities,UTIL-ELEC PWR,2931000064.0,NYSE,Brazil
1531,ELS,"Equity LifeStyle Properties, Inc. ",Finance,REAL ESTATE,11356999680.0,NYSE,United States
1532,ELSE,"Electro-Sensors, Inc. ",Computer and Technology,MISC TECHNOLOGY,18336000.0,NSDQ,United States
1533,ELTK,Eltek Ltd. ,Computer and Technology,ELECTRONICS,32882000.0,NSDQ,Israel
1534,ELVT,"Elevate Credit, Inc. ",Finance,FINANCE,152662000.0,NYSE,United States
1535,ELY,Callaway Golf Company ,Consumer Discretionary,OTHER CONS DISC,2584000000.0,NYSE,United States
1536,ELYS,"Elys Game Technology, Corp. ",Consumer Discretionary,LEISURE SERVICES,95191000.0,NSDQ,Canada
1537,EMAN,eMagin Corporation ,Computer and Technology,ELECTRON-SEMI,261223008.0,NYSE,United States
1538,EMCF,Emclaire Financial Corp ,Finance,BANKS & THRIFTS,73881000.0,NSDQ,United States
1539,EME,"EMCOR Group, Inc. ",Construction,CONSTRUCT BLDG SERV,5424999936.0,NYSE,United States
1540,EMKR,EMCORE Corporation ,Computer and Technology,MISC TECHNOLOGY,236846000.0,NSDQ,United States
1541,EML,The Eastern Company ,Industrial Products,IND PRODS SVC,161691008.0,NSDQ,United States
1542,EMN,Eastman Chemical Company ,Basic Materials,CHEMICALS,14590999552.0,NYSE,United States
1543,EMPW,Empower Ltd. ,Unclassified,UNCLASSIFIED,325416000.0,NYSE,United States
1544,EMR,Emerson Electric Co. ,Industrial Products,MACHINERY-ELEC,51609001984.0,NYSE,United States
1545,EMX,EMX Royalty Corporation ,Basic Materials,METALS-NON FERR,269187008.0,NYSE,Canada
1546,ENB,Enbridge Inc. ,Oils Energy,OIL GAS PROD PIPEL,69998002176.0,NYSE,Canada
1547,ENBL,"Enable Midstream Partners, LP ",Oils Energy,OIL GAS PROD PIPEL,2856999936.0,NYSE,United States
1548,ENDP,Endo International plc ,Medical,DRUGS,1840999936.0,NSDQ,Ireland
1549,ENG,ENGlobal Corporation ,Construction,CONSTRUCT BLDG SERV,138592992.0,NSDQ,United States
1550,ENIA,Enel Américas S.A. ,Oils Energy,ENERGY-ALT SRCS,11635999744.0,NYSE,Chile
1551,ENIC,Enel Chile S.A. ,Utilities,UTIL-ELEC PWR,5318000128.0,NYSE,Chile
1552,ENLC,"EnLink Midstream, LLC ",Oils Energy,OIL-MISC,1970000000.0,NYSE,United States
1553,ENLV,Enlivex Therapeutics Ltd. ,Medical,DRUGS,261604000.0,NSDQ,Israel
1554,ENOB,"Enochian Biosciences, Inc. ",Medical,DRUGS,159875008.0,NSDQ,United States
1555,ENPC,Executive Network Partnering Corporation ,Unclassified,UNCLASSIFIED,448100992.0,NYSE,United States
1556,ENPH,"Enphase Energy, Inc. ",Oils Energy,ENERGY-ALT SRCS,21472000000.0,NSDQ,United States
1557,ENR,"Energizer Holdings, Inc. ",Consumer Staples,CON PRD-MISC STAPLES,2816999936.0,NYSE,United States
1558,ENS,EnerSys ,Industrial Products,MACHINERY-ELEC,3751000064.0,NYSE,United States
1559,ENSG,"The Ensign Group, Inc. ",Medical,MEDICAL CARE,4419999744.0,NSDQ,United States
1560,ENSV,Enservco Corporation ,Oils Energy,OIL MACH SVC DRILL,20769000.0,NYSE,United States
1561,ENTA,"Enanta Pharmaceuticals, Inc. ",Medical,DRUGS,975816000.0,NSDQ,United States
1562,ENTG,"Entegris, Inc. ",Computer and Technology,MISC TECHNOLOGY,13783000064.0,NSDQ,United States
1563,ENTX,Entera Bio Ltd. ,Medical,DRUGS,36046000.0,NSDQ,Israel
1564,ENV,"Envestnet, Inc. ",Business Services,BUSINESS SERVICES,3307000064.0,NYSE,United States
1565,ENVA,"Enova International, Inc. ",Finance,FINANCE,1057000000.0,NYSE,United States
1566,ENVB,"Enveric Biosciences, Inc. ",Medical,DRUGS,61731000.0,NSDQ,United States
1567,ENZ,"Enzo Biochem, Inc. ",Medical,DRUGS,136744992.0,NYSE,United States
1568,EOG,"EOG Resources, Inc. ",Oils Energy,OIL-EXP&PROD,37482000384.0,NYSE,United States
1569,EOLS,"Evolus, Inc. ",Medical,MED PRODS,378665984.0,NSDQ,United States
1570,EOSE,"Eos Energy Enterprises, Inc. ",Industrial Products,IND PRODS SVC,962182016.0,NSDQ,United States
1571,EPAC,Enerpac Tool Group Corp. ,Industrial Products,MACHINERY,1484000000.0,NYSE,United States
1572,EPAM,"EPAM Systems, Inc. ",Computer and Technology,COMPUTER SOFT SERV,20380000256.0,NYSE,United States
1573,EPAY,Bottomline Technologies ,Computer and Technology,COMPUTER SOFT SERV,2032999936.0,NSDQ,United States
1574,EPC,Edgewell Personal Care Company ,Consumer Staples,CON PRD-MISC STAPLES,1663000064.0,NYSE,United States
1575,EPD,Enterprise Products Partners L.P. ,Oils Energy,OIL GAS PROD PIPEL,46622998528.0,NYSE,United States
1576,EPIX,ESSA Pharma Inc. ,Medical,DRUGS,980526016.0,NSDQ,Canada
1577,EPM,Evolution Petroleum Corporation ,Oils Energy,OIL-EXP&PROD,116547000.0,NYSE,United States
1578,EPR,EPR Properties ,Finance,REAL ESTATE,3279000064.0,NYSE,United States
1579,EPRT,"Essential Properties Realty Trust, Inc. ",Finance,REAL ESTATE,2476999936.0,NYSE,United States
1580,EPSN,Epsilon Energy Ltd. ,Oils Energy,OIL-INTEGRATED,93647000.0,NSDQ,United States
1581,EPZM,"Epizyme, Inc. ",Medical,DRUGS,972556032.0,NSDQ,United States
1582,EQ,"Equillium, Inc. ",Medical,DRUGS,205022000.0,NSDQ,United States
1583,EQBK,"Equity Bancshares, Inc. ",Finance,BANKS & THRIFTS,381255008.0,NSDQ,United States
1584,EQC,Equity Commonwealth ,Finance,REAL ESTATE,3465999872.0,NYSE,United States
1585,EQD,Equity Distribution Acquisition Corp. ,Unclassified,UNCLASSIFIED,540011008.0,NYSE,United States
1586,EQH,"Equitable Holdings, Inc. ",Finance,FINANCE,12817999872.0,NYSE,United States
1587,EQIX,"Equinix, Inc. ",Finance,REAL ESTATE,58019999744.0,NSDQ,United States
1588,EQNR,Equinor ASA ,Oils Energy,ENERGY-ALT SRCS,62644998144.0,NYSE,Norway
1589,EQOS,Diginex Limited ,Finance,FINANCE,448775008.0,NSDQ,Singapore
1590,EQR,Equity Residential ,Finance,REAL ESTATE,24547000320.0,NYSE,United States
1591,EQT,EQT Corporation ,Oils Energy,OIL-EXP&PROD,4898999808.0,NYSE,United States
1592,EQX,Equinox Gold Corp. ,Basic Materials,METALS-NON FERR,1971000064.0,NYSE,Canada
1593,ERES,East Resources Acquisition Company ,Unclassified,UNCLASSIFIED,437719008.0,NSDQ,United States
1594,ERF,Enerplus Corporation ,Oils Energy,OIL-EXP&PROD,1061000000.0,NYSE,Canada
1595,ERIC,Telefonaktiebolaget LM Ericsson ,Computer and Technology,TELECOMM EQUIP,42515001344.0,NSDQ,Sweden
1596,ERIE,Erie Indemnity Company ,Finance,INSURANCE,12615000064.0,NSDQ,United States
1597,ERII,"Energy Recovery, Inc. ",Industrial Products,POLLUTION CNTRL,963241984.0,NSDQ,United States
1598,ERJ,Embraer S.A. ,Aerospace,AEROSPACE DEFENSE,1624000000.0,NYSE,Brazil
1599,ERYP,ERYTECH Pharma S.A. ,Medical,DRUGS,176414000.0,NSDQ,France
1600,ES,Eversource Energy ,Utilities,UTIL-ELEC PWR,28042000384.0,NYSE,United States
1601,ESBK,Elmira Savings Bank ,Finance,BANKS & THRIFTS,50330000.0,NSDQ,United States
1602,ESCA,"Escalade, Incorporated ",Consumer Discretionary,OTHER CONS DISC,288112000.0,NSDQ,United States
1603,ESE,ESCO Technologies Inc. ,Industrial Products,MACHINERY-ELEC,2756999936.0,NYSE,United States
1604,ESEA,Euroseas Ltd. ,Transportation,TRANSPORTATION,48704000.0,NSDQ,Greece
1605,ESGC,Eros STX Global Corporation ,Consumer Discretionary,MEDIA,708601024.0,NYSE,United States
1606,ESGR,Enstar Group Limited ,Finance,INSURANCE,4942000128.0,NSDQ,Bermuda
1607,ESI,Element Solutions Inc ,Basic Materials,CHEMICALS,4391000064.0,NYSE,United States
1608,ESLT,Elbit Systems Ltd. ,Aerospace,AEROSPACE DEFENSE,5558000128.0,NSDQ,Israel
1609,ESNT,Essent Group Ltd. ,Finance,FINANCE,4668000256.0,NYSE,Bermuda
1610,ESP,Espey Mfg. & Electronics Corp. ,Aerospace,AEROSPACE DEFENSE,52053000.0,NYSE,United States
1611,ESPR,"Esperion Therapeutics, Inc. ",Medical,DRUGS,749001024.0,NSDQ,United States
1612,ESQ,"Esquire Financial Holdings, Inc. ",Finance,BANKS & THRIFTS,173639008.0,NSDQ,United States
1613,ESRT,"Empire State Realty Trust, Inc. ",Finance,REAL ESTATE,3147000064.0,NYSE,United States
1614,ESS,"Essex Property Trust, Inc. ",Finance,REAL ESTATE,16757999616.0,NYSE,United States
1615,ESSA,"ESSA Bancorp, Inc. ",Finance,BANKS & THRIFTS,168047008.0,NSDQ,United States
1616,ESSC,East Stone Acquisition Corporation ,Business Services,BUSINESS SERVICES,177212000.0,NSDQ,United States
1617,ESTA,Establishment Labs Holdings Inc. ,Medical,MEDICAL CARE,1618000000.0,NSDQ,
1618,ESTC,Elastic N.V. ,Business Services,BUSINESS SERVICES,12046999552.0,NYSE,United States
1619,ESTE,"Earthstone Energy, Inc. ",Oils Energy,OIL-EXP&PROD,551812992.0,NYSE,United States
1620,ET,Energy Transfer LP ,Oils Energy,OIL GAS PROD PIPEL,20647000064.0,NYSE,United States
1621,ETAC,E.Merge Technology Acquisition Corp. ,Unclassified,UNCLASSIFIED,621792000.0,NSDQ,United States
1622,ETH,Ethan Allen Interiors Inc. ,Retail Wholesale,NONFOOD RETAIL WH,636376000.0,NYSE,United States
1623,ETM,Entercom Communications Corp. ,Consumer Discretionary,MEDIA,602304000.0,NYSE,United States
1624,ETN,Eaton Corporation plc ,Industrial Products,MACHINERY-ELEC,51648999424.0,NYSE,Ireland
1625,ETNB,"89bio, Inc. ",Medical,DRUGS,489003008.0,NSDQ,United States
1626,ETON,"Eton Pharmaceuticals, Inc. ",Medical,DRUGS,193708000.0,NSDQ,United States
1627,ETR,Entergy Corporation ,Utilities,UTIL-ELEC PWR,17720000512.0,NYSE,United States
1628,ETRN,Equitrans Midstream Corporation ,Oils Energy,OIL-INTEGRATED,3151000064.0,NYSE,United States
1629,ETSY,"Etsy, Inc. ",Computer and Technology,COMPUTER SOFT SERV,27160000512.0,NSDQ,United States
1630,ETTX,Entasis Therapeutics Holdings Inc. ,Medical,DRUGS,98267000.0,NSDQ,United States
1631,EUCR,Eucrates Biomedical Acquisition Corp. ,Unclassified,UNCLASSIFIED,142330000.0,NSDQ,United States
1632,EURN,Euronav NV ,Transportation,TRANSPORTATION,1802000000.0,NYSE,Belgium
1633,EV,Eaton Vance Corp. ,Finance,INVEST BKRS MGMT,8374000128.0,NYSE,United States
1634,EVA,"Enviva Partners, LP ",Oils Energy,ENERGY-ALT SRCS,2064000000.0,NYSE,United States
1635,EVBG,"Everbridge, Inc. ",Computer and Technology,COMPUTER SOFT SERV,5331999744.0,NSDQ,United States
1636,EVBN,"Evans Bancorp, Inc. ",Finance,BANKS & THRIFTS,169816000.0,NYSE,United States
1637,EVC,Entravision Communications Corporation ,Consumer Discretionary,MEDIA,265184992.0,NYSE,United States
1638,EVER,"EverQuote, Inc. ",Finance,INSURANCE,1360999936.0,NSDQ,United States
1639,EVFM,"Evofem Biosciences, Inc. ",Medical,DRUGS,317806016.0,NSDQ,United States
1640,EVGN,Evogene Ltd. ,Medical,DRUGS,226660992.0,NSDQ,Israel
1641,EVH,"Evolent Health, Inc. ",Computer and Technology,COMPUTER SOFT SERV,1772000000.0,NYSE,United States
1642,EVI,"EVI Industries, Inc. ",Industrial Products,IND PRODS SVC,460775008.0,NYSE,United States
1643,EVK,"Ever-Glory International Group, Inc. ",Consumer Discretionary,APPAREL,48278000.0,NSDQ,China
